chr	start	end	eigen	domain
chr15	31907797	32007796	0.841326234527897	closed
chr15	32007797	32107798	1.02541839248643	closed
chr15	32107799	32207798	0.775177305897076	closed
chr15	32607799	32707798	0.547061013466435	closed
chr15	32707799	32807798	0.184184019928074	closed
chr15	32807799	32907798	-0.166254997779834	open
chr15	32907799	33007798	-0.00478698453645762	open
chr15	33007799	33107798	-0.0690783516375556	open
chr15	33107799	33207798	0.0195586104948449	closed
chr15	33207799	33307798	0.152120071350957	closed
chr15	33307799	33407798	0.243120245173054	closed
chr15	33407799	33507798	0.428583288212244	closed
chr15	33507799	33607798	0.483512618995137	closed
chr15	33607799	33707798	0.464458972464125	closed
chr15	33707799	33807798	0.363970362680317	closed
chr15	33807799	33907798	0.164527009171105	closed
chr15	33907799	34007798	-0.0943945174520984	open
chr15	34007799	34107798	-0.340098172212917	open
chr15	34107799	34207798	-0.637344820292727	open
chr15	34207799	34307798	-0.880153262618123	open
chr15	34307799	34407798	-0.832149653532884	open
chr15	34407799	34507798	-0.780045011201331	open
chr15	34507799	34607798	-0.481781132075402	open
chr15	34607799	34707798	-0.0843365635602689	open
chr15	34707799	34807798	-0.0138558289854419	open
chr15	34807799	34907798	-0.0335048506301468	open
chr15	34907799	35007798	-0.0595522954298494	open
chr15	35007799	35107798	-0.133485637442554	open
chr15	35107799	35207798	-0.00339435473592551	open
chr15	35207799	35307798	0.271489491053632	closed
chr15	35307799	35407798	0.265940407620993	closed
chr15	35407799	35507798	0.265580036124117	closed
chr15	35507799	35607798	0.330988097362936	closed
chr15	35607799	35707798	0.391320920333444	closed
chr15	35707799	35807798	0.611564464909213	closed
chr15	35807799	35907798	0.81706358420442	closed
chr15	35907799	36007798	0.962159377799534	closed
chr15	36007799	36107798	1.08319575818622	closed
chr15	36107799	36207798	1.16771618754763	closed
chr15	36207799	36307798	1.19378372008873	closed
chr15	36307799	36407798	1.09106671591781	closed
chr15	36407799	36507798	0.836697216768574	closed
chr15	36507799	36607798	0.549106635880638	closed
chr15	36607799	36707798	0.343224291144714	closed
chr15	36707799	36807798	0.216101427500261	closed
chr15	36807799	36907798	0.158100012890949	closed
chr15	36907799	37007798	0.0882101865743122	closed
chr15	37007799	37107798	0.235377212383792	closed
chr15	37107799	37207798	0.567127676332841	closed
chr15	37207799	37307798	1.03007767224158	closed
chr15	37307799	37407798	1.54940788600229	closed
chr15	37407799	37507798	1.80702506735652	closed
chr15	37507799	37607798	1.85544688453819	closed
chr15	37607799	37707798	1.78982409299211	closed
chr15	37707799	37807798	1.62451744355623	closed
chr15	37807799	37907798	1.37507848153825	closed
chr15	37907799	38007798	0.925834701286427	closed
chr15	38007799	38107798	0.580274804519914	closed
chr15	38107799	38207798	0.259765382829501	closed
chr15	38207799	38307798	0.0920532022469034	closed
chr15	38307799	38407798	0.00299673903777	closed
chr15	38407799	38507798	-0.20284082950038	open
chr15	38507799	38607798	-0.34608329761771	open
chr15	38607799	38707798	-0.285937780078526	open
chr15	38707799	38807798	-0.0177067456802283	open
chr15	38807799	38907798	0.354441602846603	closed
chr15	38907799	39007798	0.694758744755066	closed
chr15	39007799	39107798	0.690590432933488	closed
chr15	39107799	39207798	0.623964011230938	closed
chr15	39207799	39307798	0.449245075164187	closed
chr15	39307799	39407798	0.267436190189109	closed
chr15	39407799	39507798	0.207910002863087	closed
chr15	39507799	39607798	0.0829785970944672	closed
chr15	39607799	39707798	-0.0540450940391071	open
chr15	39707799	39807798	-0.189187708133847	open
chr15	39807799	39907798	-0.485400729153545	open
chr15	39907799	40007798	-0.801115536030468	open
chr15	40007799	40107798	-1.03468209688386	open
chr15	40107799	40207798	-1.2085725679449	open
chr15	40207799	40307798	-1.27994209052383	open
chr15	40307799	40407798	-1.28512998392383	open
chr15	40407799	40507800	-1.32576680101527	open
chr15	40507801	40607801	-1.37194578851924	open
chr15	40607802	40707801	-1.39572460171858	open
chr15	40707802	40807801	-1.40249612481756	open
chr15	40807802	40907801	-1.36089228197686	open
chr15	40907802	41007801	-1.33678717134481	open
chr15	41007802	41107801	-1.29708189932119	open
chr15	41107802	41207801	-1.28834526014349	open
chr15	41207802	41307801	-1.32337445686063	open
chr15	41307802	41407801	-1.34574357067639	open
chr15	41407802	41507801	-1.34855879742273	open
chr15	41507802	41607801	-1.33790630036892	open
chr15	41607802	41707801	-1.2970583077933	open
chr15	41707802	41807801	-1.2542320428851	open
chr15	41807802	41907801	-1.26867217448781	open
chr15	41907802	42007801	-1.23029911945329	open
chr15	42007802	42107801	-1.20119740344627	open
chr15	42107802	42207801	-1.21923912450446	open
chr15	42207802	42307801	-1.17258562066074	open
chr15	42307802	42407801	-1.1987380952871	open
chr15	42407802	42507801	-1.24347665541192	open
chr15	42507802	42607801	-1.21857780807768	open
chr15	42607802	42707801	-1.22789810613461	open
chr15	42707802	42807801	-1.20142394092974	open
chr15	42807802	42907801	-1.15774193935841	open
chr15	42907802	43007801	-1.18384065235222	open
chr15	43007802	43107801	-1.23170068346389	open
chr15	43107802	43207801	-1.26447183988296	open
chr15	43207802	43307801	-1.29813991645777	open
chr15	43307802	43407801	-1.31500830480299	open
chr15	43407802	43507801	-1.28915432443473	open
chr15	43507802	43607801	-1.26781675158184	open
chr15	43607802	43707801	-1.33509341078823	open
chr15	43707802	43807801	-1.32843760854467	open
chr15	43807802	43907801	-1.25509551295643	open
chr15	43907802	44007801	-1.1734143109589	open
chr15	44007802	44107801	-0.985543277821398	open
chr15	44107802	44207801	-0.918718165204483	open
chr15	44207802	44307801	-0.981162674889165	open
chr15	44307802	44407801	-1.09652232551903	open
chr15	44407802	44507801	-1.22114806979943	open
chr15	44507802	44607801	-1.28212773825856	open
chr15	44607802	44707801	-1.30733139734872	open
chr15	44707802	44807801	-1.23410505701194	open
chr15	44807802	44907801	-1.10291473815973	open
chr15	44907802	45007801	-0.961860858909908	open
chr15	45007802	45107801	-0.815160881066363	open
chr15	45107802	45207801	-0.607377998373509	open
chr15	45207802	45307801	-0.541257440268904	open
chr15	45307802	45407801	-0.419040033330865	open
chr15	45407802	45507801	-0.26314978499692	open
chr15	45507802	45607801	-0.118880873227847	open
chr15	45607802	45707801	0.460085340722907	closed
chr15	45707802	45807801	1.12839277539311	closed
chr15	45807802	45907801	1.77048518502552	closed
chr15	45907802	46007801	2.27271332105747	closed
chr15	46007802	46107801	2.42002466143962	closed
chr15	46107802	46207801	2.32816587601132	closed
chr15	46207802	46307801	2.171849084627	closed
chr15	46307802	46407801	2.05049406969123	closed
chr15	46407802	46507801	1.91070304152239	closed
chr15	46507802	46607801	1.77499212062668	closed
chr15	46607802	46707801	1.69572131535828	closed
chr15	46707802	46807801	1.62602379760251	closed
chr15	46807802	46907801	1.58925907645967	closed
chr15	46907802	47007801	1.67823916015374	closed
chr15	47007802	47107801	1.70908425128916	closed
chr15	47107802	47207802	1.75432684133086	closed
chr15	47207803	47307802	1.82956024877893	closed
chr15	47307803	47407802	1.82713701743907	closed
chr15	47407803	47507802	1.8772690570942	closed
chr15	47507803	47607802	1.8120292778703	closed
chr15	47607803	47707802	1.64882706544692	closed
chr15	47707803	47807802	1.45558500729195	closed
chr15	47807803	47907802	1.20978615682781	closed
chr15	47907803	48007802	1.08322564345174	closed
chr15	48007803	48107802	0.884817468190511	closed
chr15	48107803	48207802	0.828924779499514	closed
chr15	48207803	48307802	0.597075671595195	closed
chr15	48307803	48407802	0.28856580318166	closed
chr15	48407803	48507802	0.0762065375800906	closed
chr15	48507803	48607802	-0.196083083695427	open
chr15	48607803	48707802	-0.287607846707923	open
chr15	48707803	48807802	-0.312406340261238	open
chr15	48807803	48907802	-0.291055989203227	open
chr15	48907803	49007802	-0.335985162331093	open
chr15	49007803	49107802	-0.357191216586398	open
chr15	49107803	49207802	-0.274997388060152	open
chr15	49207803	49307802	-0.102583899218214	open
chr15	49307803	49407802	0.107150332624887	closed
chr15	49407803	49507802	0.459169177889301	closed
chr15	49507803	49607802	0.619569189743371	closed
chr15	49607803	49707802	0.853801000543671	closed
chr15	49707803	49807802	1.03963163811731	closed
chr15	49807803	49907802	1.0334669985093	closed
chr15	49907803	50007802	0.990414120562754	closed
chr15	50007803	50107802	0.676823214433991	closed
chr15	50107803	50207802	0.332163147897283	closed
chr15	50207803	50307802	-0.106520713826097	open
chr15	50307803	50407802	-0.494750327127533	open
chr15	50407803	50507802	-0.779511291489071	open
chr15	50507803	50607802	-1.00468118203207	open
chr15	50607803	50707802	-1.02625407309279	open
chr15	50707803	50807802	-0.978161346055323	open
chr15	50807803	50907802	-0.901509305103249	open
chr15	50907803	51007802	-0.701844310993896	open
chr15	51007803	51107802	-0.514649100911603	open
chr15	51107803	51207802	-0.363433862613471	open
chr15	51207803	51307802	-0.257431604107401	open
chr15	51307803	51407802	-0.237505020305782	open
chr15	51407803	51507802	-0.282343637561427	open
chr15	51507803	51607802	-0.360488773990243	open
chr15	51607803	51707802	-0.483424593633046	open
chr15	51707803	51807802	-0.674871141013636	open
chr15	51807803	51907802	-0.861815825221147	open
chr15	51907803	52007802	-1.03451292428132	open
chr15	52007803	52107802	-1.09001779131051	open
chr15	52107803	52207802	-1.01624990194295	open
chr15	52207803	52307802	-0.939883692449162	open
chr15	52307803	52407802	-0.837617100904835	open
chr15	52407803	52507802	-0.801606611508218	open
chr15	52507803	52607802	-0.792700984746632	open
chr15	52607803	52707802	-0.560807173243015	open
chr15	52707803	52807802	-0.0231116630636801	open
chr15	52807803	52907802	0.552386495024061	closed
chr15	52907803	53007802	1.10241522404682	closed
chr15	53007803	53107802	1.46038058333522	closed
chr15	53107803	53207802	1.52396925607252	closed
chr15	53207803	53307802	1.57086865170015	closed
chr15	53307803	53407802	1.63311540291938	closed
chr15	53407803	53507802	1.66972123844997	closed
chr15	53507803	53607802	1.71344243472264	closed
chr15	53607803	53707802	1.74327630649466	closed
chr15	53707803	53807802	1.74579545272172	closed
chr15	53807803	53907802	1.67933742750137	closed
chr15	53907803	54007802	1.54577035684605	closed
chr15	54007803	54107802	1.37781186277215	closed
chr15	54107803	54207802	1.15924461534059	closed
chr15	54207803	54307801	1.01284598545551	closed
chr15	54307802	54407801	0.947969607827113	closed
chr15	54407802	54507801	0.839302416259119	closed
chr15	54507802	54607801	0.855875226028782	closed
chr15	54607802	54707801	0.951370061702959	closed
chr15	54707802	54807801	1.04854027035983	closed
chr15	54807802	54907801	1.25904778311498	closed
chr15	54907802	55007801	1.36136797426396	closed
chr15	55007802	55107801	1.22496069950751	closed
chr15	55107802	55207801	0.803309617926162	closed
chr15	55207802	55307801	0.389720076009159	closed
chr15	55307802	55407801	0.164136003110119	closed
chr15	55407802	55507801	0.196218624247877	closed
chr15	55507802	55607801	0.378461859144601	closed
chr15	55607802	55707801	0.576026367994311	closed
chr15	55707802	55807801	0.533960594760417	closed
chr15	55807802	55907801	0.42690265807229	closed
chr15	55907802	56007801	0.443357692401313	closed
chr15	56007802	56107801	0.238695323117451	closed
chr15	56107802	56207801	0.103855460175409	closed
chr15	56207802	56307801	-0.0425271892535391	open
chr15	56307802	56407801	-0.206381736874175	open
chr15	56407802	56507801	-0.123028728107889	open
chr15	56507802	56607801	-0.161156739542807	open
chr15	56607802	56707801	-0.225998426110364	open
chr15	56707802	56807801	-0.313436321201832	open
chr15	56807802	56907801	-0.597200475491285	open
chr15	56907802	57007801	-0.761378861360496	open
chr15	57007802	57107801	-0.868852150456147	open
chr15	57107802	57207801	-0.932761742434566	open
chr15	57207802	57307801	-0.717450518358311	open
chr15	57307802	57407801	-0.442883742672808	open
chr15	57407802	57507801	-0.217410106368251	open
chr15	57507802	57607801	0.00595787545353634	closed
chr15	57607802	57707801	0.0719310079683635	closed
chr15	57707802	57807801	0.149502650388105	closed
chr15	57807802	57907801	0.28783637108007	closed
chr15	57907802	58007801	0.35299494549084	closed
chr15	58007802	58107800	0.317099414119194	closed
chr15	58107801	58207800	0.0659625930396057	closed
chr15	58207801	58307800	-0.265193147104462	open
chr15	58307801	58407800	-0.564202757086392	open
chr15	58407801	58507800	-0.762590618762865	open
chr15	58507801	58607800	-0.851275450175369	open
chr15	58607801	58707800	-0.922068841240734	open
chr15	58707801	58807800	-0.966152069860378	open
chr15	58807801	58907800	-1.05195772296451	open
chr15	58907801	59007800	-1.11390441224991	open
chr15	59007801	59107800	-1.10656456310432	open
chr15	59107801	59207800	-1.14417789844864	open
chr15	59207801	59307800	-1.16024276806027	open
chr15	59307801	59407800	-1.11111930163399	open
chr15	59407801	59507800	-1.04527219139443	open
chr15	59507801	59607800	-0.965823288358422	open
chr15	59607801	59707800	-0.653580680736241	open
chr15	59707801	59807800	-0.327051896579073	open
chr15	59807801	59907800	-0.0723391832802673	open
chr15	59907801	60007800	0.232952894333405	closed
chr15	60007801	60107800	0.250356875923576	closed
chr15	60107801	60207800	0.242362987135264	closed
chr15	60207801	60307800	0.0678351151460121	closed
chr15	60307801	60407800	-0.236724712841962	open
chr15	60407801	60507800	-0.473761578953948	open
chr15	60507801	60607800	-0.657380632030576	open
chr15	60607801	60707800	-0.61307960827565	open
chr15	60707801	60807800	-0.479412940967586	open
chr15	60807801	60907800	-0.281492449572566	open
chr15	60907801	61007800	-0.117503695985773	open
chr15	61007801	61107800	0.0302290560765689	closed
chr15	61107801	61207800	0.27168026848898	closed
chr15	61207801	61307800	0.461934703073888	closed
chr15	61307801	61407800	0.601078524354177	closed
chr15	61407801	61507800	0.697611548323764	closed
chr15	61507801	61607800	0.719766045991395	closed
chr15	61607801	61707800	0.683866390520723	closed
chr15	61707801	61807800	0.425812859848387	closed
chr15	61807801	61907800	0.0698366133795975	closed
chr15	61907801	62007800	-0.251061351795914	open
chr15	62007801	62107800	-0.329154887638284	open
chr15	62107801	62207800	-0.158046891620567	open
chr15	62207801	62307800	0.0377147316903647	closed
chr15	62307801	62407800	0.204569303767514	closed
chr15	62407801	62507800	0.168761933525206	closed
chr15	62507801	62607800	0.0498418915420581	closed
chr15	62607801	62707800	0.0257604018564806	closed
chr15	62707801	62807800	-0.00652531068914192	open
chr15	62807801	62907800	-0.0549524921562589	open
chr15	62907801	63007800	-0.178503736545569	open
chr15	63007801	63107800	-0.473656581149447	open
chr15	63107801	63207800	-0.773199472062072	open
chr15	63207801	63307800	-0.974614885585707	open
chr15	63307801	63407800	-1.12151890128301	open
chr15	63407801	63507800	-1.14603201968381	open
chr15	63507801	63607800	-1.14929723443603	open
chr15	63607801	63707800	-1.23077254483306	open
chr15	63707801	63807800	-1.24638580175015	open
chr15	63807801	63907800	-1.2156613886214	open
chr15	63907801	64007800	-1.20828871178591	open
chr15	64007801	64107800	-1.23180482592535	open
chr15	64107801	64207800	-1.23828994806656	open
chr15	64207801	64307800	-1.25214360280847	open
chr15	64307801	64407800	-1.25492353902906	open
chr15	64407801	64507800	-1.24172558998657	open
chr15	64507801	64607800	-1.22808260833684	open
chr15	64607801	64707800	-1.19943538919557	open
chr15	64707801	64807800	-1.21588043075375	open
chr15	64807801	64907800	-1.20283567472532	open
chr15	64907801	65007661	-1.20012763271749	open
chr15	65007662	65107661	-1.23226832940068	open
chr15	65107662	65207661	-1.20982294561826	open
chr15	65207662	65307661	-1.19305144710217	open
chr15	65307662	65407661	-1.20662070905275	open
chr15	65407662	65507661	-1.21318876520647	open
chr15	65507662	65607661	-1.21729085305338	open
chr15	65607662	65707661	-1.25872396336074	open
chr15	65707662	65807661	-1.2548874937397	open
chr15	65807662	65907661	-1.18193315013922	open
chr15	65907662	66007661	-1.08604959448902	open
chr15	66007662	66107661	-0.987863487971674	open
chr15	66107662	66207661	-0.926144485139782	open
chr15	66207662	66307661	-0.998286320707602	open
chr15	66307662	66407661	-1.10449629796299	open
chr15	66407662	66507661	-1.13387383727363	open
chr15	66507662	66607661	-1.10705892930468	open
chr15	66607662	66707661	-0.990110184535937	open
chr15	66707662	66807661	-0.872106180901368	open
chr15	66807662	66907661	-0.833587753512635	open
chr15	66907662	67007661	-0.885930461589554	open
chr15	67007662	67107661	-0.945888442767839	open
chr15	67107662	67207661	-0.983032427526576	open
chr15	67207662	67307661	-0.939439693788517	open
chr15	67307662	67407661	-0.879553915312724	open
chr15	67407662	67507661	-0.896683565644072	open
chr15	67507662	67607661	-0.90414357604813	open
chr15	67607662	67707661	-0.974759147969927	open
chr15	67707662	67807661	-1.020894098226	open
chr15	67807662	67907661	-1.01081885420258	open
chr15	67907662	68007661	-1.0539229816145	open
chr15	68007662	68107661	-1.10269637576531	open
chr15	68107662	68207661	-1.11772599353001	open
chr15	68207662	68307661	-0.992714601021763	open
chr15	68307662	68407660	-0.798111414208606	open
chr15	68407661	68507660	-0.616182857294894	open
chr15	68507661	68607660	-0.429832152298095	open
chr15	68607661	68707660	-0.438567662963054	open
chr15	68707661	68807660	-0.504740932245969	open
chr15	68807661	68907660	-0.425965013892879	open
chr15	68907661	69007660	-0.430000390261345	open
chr15	69007661	69107659	-0.415920435103292	open
chr15	69107660	69207660	-0.364129905655181	open
chr15	69207661	69307660	-0.432232046074151	open
chr15	69307661	69407660	-0.567683028369922	open
chr15	69407661	69507660	-0.540487256422963	open
chr15	69507661	69607660	-0.59921688595157	open
chr15	69607661	69707660	-0.656831695388784	open
chr15	69707661	69807660	-0.537717746926382	open
chr15	69807661	69907660	-0.573877330532444	open
chr15	69907661	70007660	-0.639210779026387	open
chr15	70007661	70107660	-0.668030358273478	open
chr15	70107661	70207660	-0.742235120779615	open
chr15	70207661	70307660	-0.7464589582624	open
chr15	70307661	70407660	-0.717600683826459	open
chr15	70407661	70507660	-0.667215424111649	open
chr15	70507661	70607660	-0.575621077039791	open
chr15	70607661	70707660	-0.492320306591086	open
chr15	70707661	70807660	-0.363851494602995	open
chr15	70807661	70907660	-0.259608268349213	open
chr15	70907661	71007660	-0.136552599474651	open
chr15	71007661	71107660	0.00586536256973333	closed
chr15	71107661	71207660	0.165830517864649	closed
chr15	71207661	71307660	0.252977460914866	closed
chr15	71307661	71407660	0.201707378174766	closed
chr15	71407661	71507660	0.151943003008613	closed
chr15	71507661	71607660	0.0630348337782918	closed
chr15	71607661	71707660	-0.0984480782262686	open
chr15	71707661	71807659	-0.257481218303908	open
chr15	71807660	71907658	-0.486898358574944	open
chr15	71907659	72007658	-0.705602853337109	open
chr15	72007659	72107658	-0.826205351420314	open
chr15	72107659	72207658	-0.924910043395314	open
chr15	72207659	72307658	-0.947881816055995	open
chr15	72307659	72407658	-0.964403458470372	open
chr15	72407659	72507658	-0.984925823550943	open
chr15	72507659	72607658	-0.920143230017141	open
chr15	72607659	72707658	-0.903210342825314	open
chr15	72707659	72807658	-0.718190322457302	open
chr15	72807659	72907658	-0.479934610849018	open
chr15	72907659	73007658	-0.342267350519099	open
chr15	73007659	73107658	-0.166593947199752	open
chr15	73107659	73207658	-0.187407162044726	open
chr15	73207659	73307658	-0.194251538618225	open
chr15	73307659	73407658	-0.13146827781456	open
chr15	73407659	73507658	-0.23051506200951	open
chr15	73507659	73607658	-0.335754322155245	open
chr15	73607659	73707658	-0.3861208252754	open
chr15	73707659	73807658	-0.472853037194794	open
chr15	73807659	73907658	-0.58880311429422	open
chr15	73907659	74007658	-0.687737225225356	open
chr15	74007659	74107658	-0.879635732628585	open
chr15	74107659	74207658	-1.01594126052025	open
chr15	74207659	74307658	-1.05611701429112	open
chr15	74307659	74407658	-1.09832997995542	open
chr15	74407659	74507658	-1.16913543731057	open
chr15	74507659	74607658	-1.23386044436256	open
chr15	74607659	74707658	-1.23465547160042	open
chr15	74707659	74807658	-1.23647320992435	open
chr15	74807659	74907658	-1.2108731376153	open
chr15	74907659	75007658	-1.21294027605689	open
chr15	75007659	75107658	-1.22458151450828	open
chr15	75107659	75207658	-1.18909397029398	open
chr15	75207659	75307658	-1.2018964192717	open
chr15	75307659	75407658	-1.23672026622845	open
chr15	75407659	75507658	-1.25416566196542	open
chr15	75507659	75607658	-1.28656610337537	open
chr15	75607659	75707658	-1.2678897741834	open
chr15	75707659	75807658	-1.24159059822262	open
chr15	75807659	75907658	-1.13872312195158	open
chr15	75907659	76007658	-0.999872547633246	open
chr15	76007659	76107658	-0.907367124980395	open
chr15	76107659	76207658	-0.83810943418853	open
chr15	76207659	76307658	-0.798953826951469	open
chr15	76307659	76407658	-0.741898946978918	open
chr15	76407659	76507658	-0.676495778500318	open
chr15	76507659	76607658	-0.596103978363176	open
chr15	76607659	76707658	-0.592731690172956	open
chr15	76707659	76807658	-0.676539122773699	open
chr15	76807659	76907658	-0.801720260783707	open
chr15	76907659	77007658	-0.91189057837724	open
chr15	77007659	77107657	-0.977411655470926	open
chr15	77107658	77207657	-1.00848877443807	open
chr15	77207658	77307657	-0.998496621597875	open
chr15	77307658	77407657	-1.0054130049286	open
chr15	77407658	77507657	-0.978787398479742	open
chr15	77507658	77607657	-0.915351632681813	open
chr15	77607658	77707657	-0.825237491232444	open
chr15	77707658	77807657	-0.75320239564045	open
chr15	77807658	77907657	-0.827014261676677	open
chr15	77907658	78007657	-0.988748446217075	open
chr15	78007658	78107657	-1.13514766121099	open
chr15	78107658	78207657	-1.21104531255638	open
chr15	78207658	78307657	-1.16255603483224	open
chr15	78307658	78407657	-1.16557583844969	open
chr15	78407658	78507657	-1.18302419332972	open
chr15	78507658	78607657	-1.12940356708916	open
chr15	78607658	78707657	-1.16001109022881	open
chr15	78707658	78807657	-1.13922991336202	open
chr15	78807658	78907657	-1.12170561085539	open
chr15	78907658	79007657	-1.0644417185792	open
chr15	79007658	79107657	-0.906462899707361	open
chr15	79107658	79207657	-0.682957418720797	open
chr15	79207658	79307657	-0.511739258241048	open
chr15	79307658	79407657	-0.376255456951808	open
chr15	79407658	79507657	-0.287593400931902	open
chr15	79507658	79607657	-0.249391311932445	open
chr15	79607658	79707657	-0.184670715385463	open
chr15	79707658	79807657	-0.344164697440492	open
chr15	79807658	79907657	-0.612933120117251	open
chr15	79907658	80007657	-0.877599736295402	open
chr15	80007658	80107657	-1.02331816740162	open
chr15	80107658	80207657	-0.876233972654115	open
chr15	80207658	80307657	-0.543029505429003	open
chr15	80307658	80407657	-0.219537482402473	open
chr15	80407658	80507658	0.0227899093590257	closed
chr15	80507659	80607658	0.0396780639899068	closed
chr15	80607659	80707658	-0.030514909901307	open
chr15	80707659	80807658	-0.0259974557569767	open
chr15	80807659	80907658	-0.160022586859086	open
chr15	80907659	81007658	-0.262981042174286	open
chr15	81007659	81107658	-0.249500195465003	open
chr15	81107659	81207658	-0.377507089444854	open
chr15	81207659	81307658	-0.355600764164773	open
chr15	81307659	81407658	-0.173158938009614	open
chr15	81407659	81507658	-0.0126522816229205	open
chr15	81507659	81607658	0.287730384522357	closed
chr15	81607659	81707658	0.566049672406184	closed
chr15	81707659	81807658	0.646934330878031	closed
chr15	81807659	81907658	0.643631451338447	closed
chr15	81907659	82007658	0.481760539887543	closed
chr15	82007659	82107658	0.184768528953224	closed
chr15	82107659	82207658	-0.138126211224084	open
chr15	82207659	82307661	-0.376508229170131	open
chr15	82531249	82631248	-0.475041712765367	open
chr15	82631249	82731247	-0.555525523202597	open
chr15	82731248	82831247	-0.494226642318684	open
chr15	82831248	82931247	-0.575906599676248	open
chr15	82931248	83031247	-0.709874656199222	open
chr15	83031248	83131247	-0.694966018317615	open
chr15	83131248	83231247	-0.54488214269007	open
chr15	83231248	83331247	-0.316571112236093	open
chr15	83331248	83431247	-0.0306198750454659	open
chr15	83431248	83531247	0.198459041140004	closed
chr15	83531248	83631247	0.230988410459273	closed
chr15	83631248	83731247	0.174986750761086	closed
chr15	83731248	83831247	-0.00672606033564805	open
chr15	83831248	83931247	-0.183325588431147	open
chr15	83931248	84031247	-0.29876936772081	open
chr15	84031248	84131247	-0.407955834636307	open
chr15	84131248	84231247	-0.349455935459078	open
chr15	84556769	84656768	-0.806758642804949	open
chr15	84656769	84756768	-1.00466566898733	open
chr15	84756769	84856768	-1.04838992675129	open
chr15	84856769	84956768	-1.0676120305423	open
chr15	84956769	85056768	-0.919628033660665	open
chr15	85056769	85156768	-0.811458143656795	open
chr15	85156769	85256768	-0.859925912260913	open
chr15	85256769	85356768	-0.860719825281168	open
chr15	85356769	85456768	-0.89811376515584	open
chr15	85456769	85556768	-1.00596038327637	open
chr15	85556769	85656768	-0.975620201177333	open
chr15	85656769	85756768	-0.69296730894883	open
chr15	85756769	85856768	-0.257167324299344	open
chr15	85856769	85956768	0.263873306265711	closed
chr15	85956769	86056768	0.785439450140346	closed
chr15	86056769	86156768	1.12013901045452	closed
chr15	86156769	86256768	1.30846683683689	closed
chr15	86256769	86356768	1.45831733659786	closed
chr15	86356769	86456768	1.5924856755011	closed
chr15	86456769	86556768	1.67705853128561	closed
chr15	86556769	86656768	1.69866972599279	closed
chr15	86656769	86756768	1.68116891136489	closed
chr15	86756769	86856768	1.64674280862966	closed
chr15	86856769	86956768	1.68370995228299	closed
chr15	86956769	87056768	1.73338612769008	closed
chr15	87056769	87156768	1.80252358083751	closed
chr15	87156769	87256768	1.85536434349815	closed
chr15	87256769	87356768	1.8886482741134	closed
chr15	87356769	87456768	1.8903543768981	closed
chr15	87456769	87556768	1.84996616530489	closed
chr15	87556769	87656768	1.84660515677288	closed
chr15	87656769	87756768	1.79505491554394	closed
chr15	87756769	87856768	1.72778005890675	closed
chr15	87856769	87956768	1.65572098647298	closed
chr15	87956769	88056768	1.51248329384598	closed
chr15	88056769	88156768	1.34149919647085	closed
chr15	88156769	88256768	1.19464425171439	closed
chr15	88256769	88356768	1.01118537525338	closed
chr15	88356769	88456768	0.656363707334043	closed
chr15	88456769	88556768	0.287778061880468	closed
chr15	88556769	88656768	0.0461759792300282	closed
chr15	88656769	88756768	-0.0448223980998047	open
chr15	88756769	88856768	-0.0587790744834714	open
chr15	88856769	88956768	-0.0229961714181594	open
chr15	88956769	89056768	-0.261139186006328	open
chr15	89056769	89156768	-0.579411555566083	open
chr15	89156769	89256768	-0.831534565463973	open
chr15	89256769	89356768	-0.98303552703175	open
chr15	89356769	89456768	-0.942662494638751	open
chr15	89456769	89556768	-0.993544048405724	open
chr15	89556769	89656768	-0.932944918160024	open
chr15	89656769	89756768	-0.983368830657945	open
chr15	89756769	89856767	-1.08372272102653	open
chr15	89856768	89956767	-1.14493966605235	open
chr15	89956768	90056767	-1.24439451414955	open
chr15	90056768	90156767	-1.33853661747422	open
chr15	90156768	90256767	-1.3842957726335	open
chr15	90256768	90356767	-1.41191187379161	open
chr15	90356768	90456767	-1.42394866838261	open
chr15	90456768	90556767	-1.39894728147315	open
chr15	90556768	90656768	-1.42824363711533	open
chr15	90656769	90756769	-1.40819166207829	open
chr15	90756770	90856769	-1.4035227273111	open
chr15	90856770	90956769	-1.31802634539782	open
chr15	90956770	91056769	-1.03972804561562	open
chr15	91056770	91156769	-0.729699178777373	open
chr15	91156770	91256769	-0.357720779322611	open
chr15	91256770	91356769	0.0526582225428689	closed
chr15	91356770	91456769	0.300242502391268	closed
chr15	91456770	91556769	0.522771854410621	closed
chr15	91556770	91656769	0.653397228703009	closed
chr15	91656770	91756769	0.628045500669912	closed
chr15	91756770	91856769	0.511591160837125	closed
chr15	91856770	91956769	0.378224668608158	closed
chr15	91956770	92056769	0.237776585480189	closed
chr15	92056770	92156769	0.208248045101462	closed
chr15	92156770	92256769	0.300975600615489	closed
chr15	92256770	92356769	0.356756697675352	closed
chr15	92356770	92456769	0.439311293804973	closed
chr15	92456770	92556769	0.320779263672887	closed
chr15	92556770	92656769	0.153259775455737	closed
chr15	92656770	92756769	-0.171109960433886	open
chr15	92756770	92856769	-0.556559815873486	open
chr15	92856770	92956769	-0.698892958073213	open
chr15	92956770	93056769	-0.545753837733682	open
chr15	93056770	93156770	-0.127812372260976	open
chr15	93156771	93256770	0.380157111299497	closed
chr15	93256771	93356770	0.776679034901788	closed
chr15	93356771	93456770	0.905166754252843	closed
